grievance_id,text,category
GRVM9100082,"महोदय, Purane ped ko bina wajah kaat diya gaya Ranchi mein, paryavaran ko nuksan ho raha hai. Otherwise we will protest.",Misc / Other
GRVM9100083,"Cable/DTH operator ne bina notice bill badha diya Napier Town mein, 3 days se se complaint kar rahe hain. Please take urgent action.",Misc / Other
GRVM9100084,"Sir/Madam, Cable/DTH operator ne bina notice bill badha diya Ranchi mein, 5 din se se complaint kar rahe hain. Bahut pareshaan hain hum log.",Misc / Other
GRVM9100085,"Namaste sir, Aawara kutton ka jhund Gandhi Nagar mein bahut hai, 3 days se ek bachcha kaat liya.",Misc / Other
GRVM9100086,"Respected Sir, अवैध खनन हो रहा है Gwalior के पास नदी किनारे. Sadar naman.",Misc / Other
GRVM9100087,"Namaste sir, Weather app aur mausam vibhag ki galat jaankari se Suman Devi ko nuksan hua khet mein.",Misc / Other
GRVM9100088,"Sir/Madam, Mobile network Malviya Nagar mein 5 din se se bahut kharab hai, call drop hoti rehti hai.",Misc / Other
GRVM9100089,"Namaste sir, शराब की अवैध दुकान Sector 7 में खुल गई है, मोहल्ले का माहौल खराब हो रहा है. Otherwise we will protest.",Misc / Other
GRVM9100090,"Sir/Madam, Society ke maintenance paise ka hisaab nahi mil raha Kotwali mein, committee jawab nahi de rahi. Thank you.",Misc / Other
GRVM9100091,"Respected Sir, Weather app aur mausam vibhag ki galat jaankari se Pooja Singh ko nuksan hua khet mein.",Misc / Other
GRVM9100092,"Namaste sir, आवारा कुत्तों का झुंड Napier Town में बहुत है, 5 din se एक बच्चे को काट लिया. Bahut pareshaan hain hum log.",Misc / Other
GRVM9100093,"Namaste sir, Jaanwaron ke saath badsuluki ho rahi hai Ranchi ke area mein, koi dekhbhal nahi kar raha.",Misc / Other
GRVM9100094,"Namaste sir, ऑनलाइन ठगी हुई है Deepak Chouhan के साथ, OTP से पैसे काट लिए गए. Please take urgent action.",Misc / Other
GRVM9100095,"Respected Sir, Weather app aur mausam vibhag ki galat jaankari se Deepak Chouhan ko nuksan hua khet mein. Otherwise we will protest.",Misc / Other
GRVM9100096,"महोदय, Weather app aur mausam vibhag ki galat jaankari se Suman Devi ko nuksan hua khet mein. Otherwise we will protest.",Misc / Other
GRVM9100097,"Namaste sir, Mobile network Model Town mein two weeks se se bahut kharab hai, call drop hoti rehti hai. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100098,"Sir/Madam, Aawara saanadon ka aatank Indore mein badh gaya hai, fasal barbaad ho rahi hai. Otherwise we will protest.",Misc / Other
GRVM9100099,"Namaste sir, Jaanwaron ke saath badsuluki ho rahi hai Nagpur ke area mein, koi dekhbhal nahi kar raha.",Misc / Other
GRVM9100100,"Factory se aane wala dhuan aur awaaz Ward 12 mein pollution kar raha hai, saans lene mein takleef. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100101,"महोदय, सड़क पर अवैध पार्किंग Malviya Nagar में हो रही है, रोज ट्रैफिक जाम लगता है. Please take urgent action.",Misc / Other
GRVM9100102,"Respected Sir, Mujhe pata nahi kis department se sampark karu, Ashok Vihar mein ek samasya hai jo kisi list mein fit nahi hoti.",Misc / Other
GRVM9100103,"LPG gas cylinder delivery Civil Lines mein 15 din se se late ho rahi hai, dealer overcharge bhi karta hai. Please take urgent action.",Misc / Other
GRVM9100104,"महोदय, Bina permission ke illegal construction Kotwali mein ho raha hai, humari building ko khatra hai. Kripya jald samadhan karein.",Misc / Other
GRVM9100105,"मुझे नहीं पता किस विभाग से संपर्क करूं, Patna में एक समस्या है.",Misc / Other
GRVM9100106,"Sir/Madam, एलपीजी सिलेंडर की डिलीवरी Model Town में देर से हो रही है, डीलर ज्यादा पैसे भी लेता है. Thank you.",Misc / Other
GRVM9100107,"Sir/Madam, Online par Vikas Yadav ke saath fraud hua hai, paise kata liye OTP se, complaint darj karni hai. Thank you.",Misc / Other
GRVM9100108,"Sir/Madam, त्योहार के पटाखों से Kotwali में बहुत प्रदूषण और शोर हो रहा है. Kripya jald samadhan karein.",Misc / Other
GRVM9100109,"Sir/Madam, LPG gas cylinder delivery Malviya Nagar mein 15 din se se late ho rahi hai, dealer overcharge bhi karta hai.",Misc / Other
GRVM9100110,"Respected Sir, अवैध खनन हो रहा है Ward 12 के पास नदी किनारे. Please take urgent action.",Misc / Other
GRVM9100111,"Sir/Madam, सोसाइटी के रखरखाव पैसों का हिसाब नहीं मिल रहा Civil Lines में. Please take urgent action.",Misc / Other
GRVM9100112,"Mobile network Malviya Nagar mein two weeks se se bahut kharab hai, call drop hoti rehti hai. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100113,"Footpath par thele walon ne encroachment kar liya hai Sadar Bazaar mein, paidal chalna mushkil. Sadar naman.",Misc / Other
GRVM9100114,"Respected Sir, Diwali/festival ke patakhon se Jaipur mein bahut pollution aur shor ho raha hai raaton ko. Bahut pareshaan hain hum log.",Misc / Other
GRVM9100115,"Respected Sir, Sharab ki illegal dukan Gwalior mein khul gayi hai, mohalle ka mahaul kharab ho raha hai. Otherwise we will protest.",Misc / Other
GRVM9100116,"Sir/Madam, Government helpline number Kachehri Road ka kaam nahi kar raha, koi uthata nahi call. Bahut pareshaan hain hum log.",Misc / Other
GRVM9100117,"Respected Sir, ऑनलाइन ठगी हुई है Pooja Singh के साथ, OTP से पैसे काट लिए गए. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100118,"Sir/Madam, Bina permission ke illegal construction Ashok Vihar mein ho raha hai, humari building ko khatra hai. Thank you.",Misc / Other
GRVM9100119,"Sir/Madam, Online par Pooja Singh ke saath fraud hua hai, paise kata liye OTP se, complaint darj karni hai. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100120,Diwali/festival ke patakhon se Napier Town mein bahut pollution aur shor ho raha hai raaton ko. कृपया जल्द कार्रवाई करें।,Misc / Other
GRVM9100121,"Sir/Madam, Mujhe pata nahi kis department se sampark karu, Napier Town mein ek samasya hai jo kisi list mein fit nahi hoti. Kripya jald samadhan karein.",Misc / Other
GRVM9100122,"Respected Sir, Jaanwaron ke saath badsuluki ho rahi hai Model Town ke area mein, koi dekhbhal nahi kar raha.",Misc / Other
GRVM9100123,"Mobile network Indore mein 5 din se se bahut kharab hai, call drop hoti rehti hai. Kripya jald samadhan karein.",Misc / Other
GRVM9100124,"Sir/Madam, लाउडस्पीकर पर तेज़ आवाज़ में भजन देर रात तक बज रहा है Civil Lines में, नींद नहीं आती. Otherwise we will protest.",Misc / Other
GRVM9100125,"Respected Sir, मौसम विभाग की गलत जानकारी से Mohd. Salim को नुकसान हुआ खेत में.",Misc / Other
GRVM9100126,"Namaste sir, एक निजी कंपनी ने सामान बेचा लेकिन वापस नहीं ले रहे, रिफंड नहीं मिल रहा. Thank you.",Misc / Other
GRVM9100127,"Sir/Madam, अवैध खनन हो रहा है Ward 12 के पास नदी किनारे. Bahut pareshaan hain hum log.",Misc / Other
GRVM9100128,"Respected Sir, Weather app aur mausam vibhag ki galat jaankari se Mohd. Salim ko nuksan hua khet mein. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100129,"Respected Sir, Sadak par illegal parking 1 mahine se se ho rahi hai Malviya Nagar mein, traffic jam lagta hai roz. Please take urgent action.",Misc / Other
GRVM9100130,"महोदय, General complaint: Patna mein prashasan dhyan nahi de raha, samasya batana chahte hain. Please take urgent action.",Misc / Other
GRVM9100131,"Sir/Madam, Jaanwaron ke saath badsuluki ho rahi hai Kotwali ke area mein, koi dekhbhal nahi kar raha. Bahut pareshaan hain hum log.",Misc / Other
GRVM9100132,"Government helpline number Ward 12 ka kaam nahi kar raha, koi uthata nahi call. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100133,"Respected Sir, सोसाइटी के रखरखाव पैसों का हिसाब नहीं मिल रहा Model Town में. Please take urgent action.",Misc / Other
GRVM9100134,"Namaste sir, Diwali/festival ke patakhon se Adhartal mein bahut pollution aur shor ho raha hai raaton ko. कृपया जल्द कार्रवाई करें।",Misc / Other
GRVM9100135,"Namaste sir, आवारा सांडों का आतंक Wright Town में बढ़ गया है, फसल बर्बाद हो रही है. Sadar naman.",Misc / Other
GRVM9100136,"महोदय, सड़क पर अवैध पार्किंग Civil Lines में हो रही है, रोज ट्रैफिक जाम लगता है. Please take urgent action.",Misc / Other
